site_id,delta,vote ,vote_new,site_name_x,year_x,ADDRESS_x,CITY_x,COUNTY_x,STATE_x,ZIP_CODE_x,REGION_x,NPL_STATUS_x,LATITUDE_x,LONGITUDE_x,SITE_SCORE_x,FEDERAL_x,grant_new,f_unemployment,f_owner,f_pop65,income_x,npv_x,lognpv,federal_status_x,president,party,EPA Region,site_type,negotiation_new,work ,PARTY_NUMBER,GENERAL_NOTICE_NUMBER,SPECIAL_NOTICE,negotiation,navy,army,manufacturing,airforce,defense,energy,black,hispanic,male_unemp,female_unemp,higherthan,graduate,grad_new,urban,pop,income_y,unemployment,education,education_new,black_c,hispanic_c,income_c,urban_c
NJD980529762,426,54.5,0.545,MAYWOOD CHEMICAL CO.,1980,RTE 17 & GROVE ST,MAYWOOD/ROCHE,BERGEN,NJ,7607,2,Currently on the,40.9,-74.07,51.19,G,0,0.38,2.86,0.03,20979.64,501175,13.12,0,reagan1,0,2,Manufacturing/Processing/Maintenance,1,PRP lead ,10,2,8,0,0,0,1,0,0,0,6537,3569,1382,1266,29885,9913,0.11,89354,89354,20758.56,0.03,0.45,4.5,0.07,0.04,9.94,1
NJD980529762,426,54.5,0.545,MAYWOOD CHEMICAL CO.,1980,RTE 17 & GROVE ST,MAYWOOD/ROCHE,BERGEN,NJ,7607,2,Currently on the,40.9,-74.07,51.19,G,0,0.38,2.86,0.03,20979.64,501175,13.12,0,reagan1,0,2,Department of Energy,1,EPA lead ,10,2,8,0,0,0,0,0,0,1,6537,3569,1382,1266,29885,9913,0.11,89354,89354,20758.56,0.03,0.45,4.5,0.07,0.04,9.94,1
NJD980530109,426,54.5,0.545,GOOSE FARM,1980,RT. 539 BETWEEN RTS 537 & 528,PLUMSTEAD TOW,OCEAN,NJ,8533,2,Currently on the,40.1,-74.5,47.71,G,0,0.41,2.72,0.02,17937.33,9451600,16.06,0,reagan1,0,2,Waste Management,0,PRP lead ,6,0,0,0,0,0,0,0,0,0,2275,1444,1469,407,16062,2594,0.05,0,54164,17937.33,0.03,0.34,3.4,0.04,0.03,9.79,0
NJD980530679,477,54.5,0.545,SOUTH BRUNSWICK LANDFILL,1980,NEW ROAD,SOUTH BRUNSWI,MIDDLESEX,NJ,8852,2,Deleted from the,40.4,-74.57,41,G,0,0.04,0.5,0,17901.67,13739407,16.44,0,reagan1,0,2,Waste Management,1,PRP lead ,1,0,0,0,0,0,0,0,0,0,423,272,141,86,3129,1824,0.17,0,10640,24352.5,0.02,0.47,4.7,0.04,0.03,10.1,0
NJD980654107,426,54.5,0.545,FAIR LAWN WELL FIELD,1980,IND PARK/HENDERSON BLVD 11 ST,FAIR LAWN,BERGEN,NJ,7410,2,Currently on the,40.94,-74.13,42.49,G,0,0.28,2.05,0.04,22217.9,13739407,16.44,0,reagan1,0,2,Other,1,PRP lead ,3,0,0,0,0,0,0,0,0,0,4895,5379,851,898,20389,8432,0.14,62455,62455,22217.9,0.03,0.46,4.6,0.08,0.09,10.01,1
NJD980654115,426,54.5,0.545,ROCKAWAY BOROUGH WELL FIELD,1980,"JACKSON,UNION & GARDEN STS",ROCKAWAY TOWN,MORRIS,NJ,7866,2,Currently on the,40.91,-74.52,42.34,G,0,0.12,1.01,0,13596,560280,13.24,0,reagan1,0,2,Other,0,PRP lead ,9,0,0,0,0,0,0,0,0,0,294,460,508,234,10472,3515,0.11,28673,30858,23911.2,0.02,0.45,4.5,0.01,0.01,10.08,0.93
NJD980654198,426,54.5,0.545,MYERS PROPERTY,1980,LOWER KINGTOWN ROAD,FRANKLIN TOWN,HUNTERDON,NJ,8822,2,Currently on the,40.6,-74.94,33.83,G,0,0.01,0,0,27202,8550000,15.96,0,reagan1,0,2,Manufacturing/Processing/Maintenance,0,PRP lead ,4,3,0,0,0,0,1,0,0,0,296,101,51,16,1647,976,0.16,0,6265,27202,0.01,0.42,4.2,0.05,0.02,10.21,0
NJD980654222,426,54.5,0.545,EVOR PHILLIPS LEASING,1980,OLD WATER WORKS ROAD,OLD BRIDGE TO,MIDDLESEX,NJ,8857,2,Currently on the,40.44,-74.33,36.64,G,0,0.1,1.06,0,15299.43,1444000,14.18,0,reagan1,0,2,Waste Management,1,PRP lead ,18,0,0,0,0,0,0,0,0,0,48,596,340,344,8800,2224,0.08,28660,28660,23024,0.02,0.38,3.8,0,0.02,10.04,1
NJD057143984,320,54.5,0.545,"CURTIS SPECIALTY PAPERS, INC",2000,404 FRENCHTOWN ROAD,MILFORD,HUNTERDON,NJ,8848,2,Currently on the,40.56,-75.08,50,G,1,0.12,1.43,0.65,80413.25,1239000,14.03,0,obama1,1,2,Manufacturing/Processing/Maintenance,1,PRP lead ,6,0,0,0,0,0,1,0,0,0,467,39,6,22,1613,93,0.03,0,3083,55648,0.01,0.55,5.5,0.15,0.01,10.93,0
NJN000206276,362,54.5,0.545,RARITAN BAY SLAG,2000,BAYVIEW DRIVE,OLD BRIDGE TW,MIDDLESEX,NJ,8879,2,Currently on the,40.46,-74.26,50,G,1,0.07,0.6,0.41,71194.5,78800000,18.18,0,obama1,1,2,Other,0,PRP lead ,2,1,0,0,0,0,0,0,0,0,212,4,24,80,843,13,0.01,0,1741,32287,0.06,0.49,4.9,0.12,0,10.38,0
NJD002175057,415,54.5,0.545,STANDARD CHLORINE,2000,1015-35 BELLEVILLE TURNPIKE,KEARNY,HUDSON,NJ,7032,2,Currently on the,40.75,-74.1,50,G,0,0.1,1.08,0.4,66154.17,18000000,16.71,0,bush_son2,1,2,Manufacturing/Processing/Maintenance,0,PRP lead ,5,0,0,0,0,0,1,0,0,0,906,32,57,201,3083,115,0.02,0,6261,33879,0.04,0.51,5.1,0.14,0.01,10.43,0
NJSFN0204232,198,54.5,0.545,RIVERSIDE INDUSTRIAL PARK,2010,29 RIVERSIDE AVENUE,NEWARK,ESSEX,NJ,7104,2,Currently on the,40.77,-74.16,50,G,0,1.04,2.74,2.28,49976.87,13739407,16.44,0,obama2,1,2,Manufacturing/Processing/Maintenance,0,PRP lead ,,,,0,0,0,1,0,0,0,13010,52531,2136,2066,42248,3401,0.04,95726,95726,49976.87,0.04,0.48,4.8,0.14,0.55,10.82,1
NJD980663678,405,54.5,0.545,HORSESHOE ROAD,1990,,SAYREVILLE,MIDDLESEX,NJ,8872,2,Currently on the,40.48,-74.32,51.37,G,1,0.18,1.41,0.59,47487.67,13739407,16.44,0,clinton1,0,2,Multiple,0,PRP lead ,21,7,0,0,0,0,0,0,0,0,1029,866,242,214,8603,727,0.05,16031,16031,47487.67,0.03,0.58,5.8,0.06,0.05,10.77,1
NMD002899094,418,51.3,0.513,CHEVRON QUESTA MINE,2010,NM HIGHWAY 38 RED RIVER CANYON,QUESTA,TAOS,NM,87556,6,Currently on the,36.7,-105.51,50,G,0,0.04,0.35,0.19,45901,13739407,16.44,0,obama1,1,6,Mining,0,PRP lead ,2,1,2,0,0,0,0,0,0,0,11,3135,107,117,3705,794,0.12,296,6383,45901,0.04,0.7,7,0,0.49,10.73,0.05
NMD980750020,661,51.3,0.513,LEE ACRES LANDFILL (USDOI),1990,NEAR FARMINGTON,FARMINGTON,SAN JUAN,NM,87413,6,Currently on the,36.71,-108.09,39.37,F,0,0.07,0.51,0.16,24108.5,267000,12.5,1,bush_father,1,6,Department of the Interior,0,PRP lead ,2,2,0,0,0,0,0,0,0,0,76,4339,342,252,6916,530,0.03,0,17792,24108.5,0.03,0.42,4.2,0,0.24,10.09,0
NMD980622864,692,51.3,0.513,AT&SF (ALBUQUERQUE),1990,"3300 2ND STREET , SW",ALBUQUERQUE,BERNALILLO,NM,87102,6,Currently on the,35.03,-106.66,50,G,0,0.09,0.44,0.15,18214,13739407,16.44,0,clinton1,1,6,Manufacturing/Processing/Maintenance,0,PRP lead ,3,0,1,0,0,0,1,0,0,0,114,4970,172,132,1958,88,0.01,6575,6580,18214,0.05,0.31,3.1,0.02,0.76,9.81,1
NYD125499673,547,50.9,0.509,COMPUTER CIRCUITS,1990,145 MARCUS BOULEVARD,HAUPPAUGE,SUFFOLK,NY,11788,2,Currently on the,40.81,-73.25,50,G,0,0.04,0.75,0.42,38947.5,124000,11.73,0,clinton2,1,2,Manufacturing/Processing/Maintenance,0,PRP lead ,1,0,0,0,0,0,1,0,0,0,1184,3463,430,327,13779,1568,0.06,28164,28164,56220.43,0.03,0.54,5.4,0.04,0.12,10.94,1
NYD980530265,484,50.9,0.509,PETER COOPER,1990,PALMER STREET,GOWANDA,CATTARAUGUS,NY,14070,2,Currently on the,42.46,-78.93,50,G,0,0.02,0.31,0.15,38561,1300000,14.08,0,clinton2,1,2,Manufacturing/Processing/Maintenance,0,EPA lead ,28,0,0,0,0,0,1,0,0,0,30,74,135,90,4046,275,0.03,0,8931,24870.67,0.03,0.48,4.8,0,0.01,10.12,0
NYD986950251,658,50.9,0.509,LEHIGH VALLEY RAILROAD,1990,GULF ROAD,LE ROY,GENESEE,NY,14482,2,Currently on the,42.99,-77.93,50,G,0,0.06,0.68,0.35,34893.5,13400000,16.41,0,clinton2,1,2,Other,0,EPA lead ,1,0,0,0,0,0,0,0,0,0,46,14,110,49,2795,150,0.03,0,5485,38235,0.03,0.54,5.4,0.01,0,10.55,0
NYD000512335,608,50.9,0.509,DEWEY LOEFFEL LANDFILL,2010,MEAD ROAD,NASSAU,RENSSELAER,NY,12123,2,Currently on the,42.56,-73.56,50,G,0,0.04,0.35,0.15,60293,13739407,16.44,0,obama1,1,2,Waste Management,1,PRP lead ,2,0,0,1,0,0,0,0,0,0,26,62,101,36,2267,288,0.08,183,3720,60293,0.04,0.69,6.9,0.01,0.02,11.01,0.05
NYN000206222,482,50.9,0.509,GOWANUS CANAL,2010,BUTLER ST (BETWEEN BOND ST AND NE,BROOKLYN,KINGS,NY,11231,2,Currently on the,40.68,-73.99,50,G,1,1.8,6.35,4.04,77333.85,13739407,16.44,0,obama1,1,2,Other,1,EPA lead ,11,4,0,1,0,0,0,0,0,0,18850,26424,2668,2653,62005,32188,0.23,138967,138967,77121.09,0.04,0.68,6.8,0.14,0.19,11.25,1
NYN000206282,691,50.9,0.509,NEWTOWN CREEK,2010,SOUTH END OF IVY HILL ROAD,"BROOKLYN, QUE","KINGS, QUEENS",NY,11222,2,Currently on the,40.72,-73.93,50,G,0,0.92,2.55,3.13,44728.39,13739407,16.44,0,obama1,1,2,Other,0,EPA lead ,6,5,0,0,0,0,0,0,0,0,12024,55536,1761,1501,45859,6542,0.06,117817,117817,44589.5,0.03,0.44,4.4,0.1,0.47,10.71,1
NYN000204289,667,50.9,0.509,CAYUGA GROUNDWATER CONTAMINATION S,2000,STATE ROUTE 326,UNION SPRINGS,CAYUGA,NY,13160,2,Currently on the,42.88,-76.64,50,G,0,0.04,0.65,0.32,36822.5,20230000,16.82,0,bush_son1,1,2,Other,0,EPA lead ,2,0,0,0,0,0,0,0,0,0,12,28,123,85,6009,298,0.03,3797,10490,36822.5,0.02,0.6,6,0,0,10.51,0.36
NY0213820830,661,50.9,0.509,SENECA ARMY DEPOT,1990,FAYETTE RD,ROMULUS,SENECA,NY,14541,2,Currently on the,42.75,-76.85,35.52,F,0,0.02,0.21,0.14,29483,1,0,1,bush_father,1,2,US Army,0,PRP lead ,,,,0,0,1,0,0,0,0,310,125,41,75,2019,173,0.04,0,4693,29483,0.02,0.47,4.7,0.07,0.03,10.29,0
NYD000512459,144,50.9,0.509,"MATTIACE PETROCHEMICAL CO., INC.",1980,GARVIES POINT ROAD,GLEN COVE,NASSAU,NY,11542,2,Currently on the,40.86,-73.64,31.9,G,0,0.17,1.95,1.41,48529.13,11200000,16.23,0,bush_father,1,2,Multiple,0,PRP lead ,51,6,0,0,0,0,0,0,0,0,1647,1736,217,211,6408,3926,0.18,22086,22086,24605.5,0.02,0.47,4.7,0.07,0.08,10.11,1
NYD000813428,471,50.9,0.509,"JONES CHEMICALS, INC.",1990,100 SUNNY SOL BLVD,CALEDONIA,LIVINGSTON,NY,14423,2,Currently on the,42.98,-77.85,33.62,G,0,0.04,0.55,0.2,37304,1366000,14.13,0,bush_father,1,2,Manufacturing/Processing/Maintenance,0,PRP lead ,1,0,0,0,0,0,1,0,0,0,258,53,124,74,4755,432,0.05,0,9534,37304,0.02,0.54,5.4,0.03,0.01,10.53,0
NYD980509285,331,50.9,0.509,"TRI-CITIES BARREL CO., INC.",1980,ADJ. TO ROUTE 7,PORT CRANE,BROOME,NY,13833,2,Currently on the,42.16,-75.81,44.06,G,0,0.07,0.94,0.39,31195.67,2381000,14.68,0,bush_father,1,2,Recycling,0,PRP lead ,116,0,33,0,0,0,0,0,0,0,25,31,100,35,2167,240,0.04,2163,5834,17593,0.02,0.41,4.1,0,0.01,9.78,0.37
NYD980535181,661,50.9,0.509,"SEALAND RESTORATION, INC.",1990,PRAY RD,LISBON,ST. LAWRENCE,NY,13669,2,Currently on the,44.7,-75.36,29.36,G,0,0.04,0.27,0.1,29570,2029000,14.52,0,bush_father,1,2,Waste Management,0,EPA lead ,72,0,0,0,0,0,0,0,0,0,2,9,105,30,1476,131,0.03,0,3746,29570,0.04,0.43,4.3,0,0,10.29,0
NYD980664361,471,50.9,0.509,NIAGARA MOHAWK POWER CORP. (SARATOGA SPRING,1990,EAST AVENUE & EXCELCIOR RD,SARATOGA SPRI,SARATOGA,NY,12866,2,Currently on the,43.09,-73.78,35.48,G,0,0.16,1.53,1.05,29382.14,6500000,15.69,0,bush_father,1,2,Manufacturing/Processing/Maintenance,0,EPA lead ,4,0,0,0,0,0,1,0,0,0,874,430,565,367,15160,2512,0.07,0,35132,28667.86,0.03,0.5,5,0.02,0.01,10.26,0
NYD981560923,379,50.9,0.509,FOREST GLEN MOBILE HOME SUBDIVISION,1980,"LISA LANE, CARRIE DRIVE AND T. MA",NIAGARA FALLS,NIAGARA,NY,14301,2,Currently on the,43.11,-79,41,G,0,0.13,0.87,0.45,27186.33,12454000,16.34,0,bush_father,1,2,Waste Management,0,EPA lead ,6,3,0,0,0,0,0,0,0,0,386,128,248,212,4098,617,0.05,12417,12417,17071.67,0.04,0.38,3.8,0.03,0.01,9.75,1
NY4571924451,474,50.9,0.509,GRIFFISS AIR FORCE BASE (11 AREAS),1980,GRIFFISS AIR FORCE BASE,ROME,ONEIDA,NY,13440,2,Currently on the,43.23,-75.42,34.2,F,0,0.1,0.97,0.65,29291.2,5000,8.52,1,reagan2,1,2,US Air Force,0,PRP lead ,,,,0,0,0,0,1,0,0,1129,444,188,318,4127,834,0.06,14067,14067,13453.67,0.04,0.35,3.5,0.08,0.03,9.51,1
NYD000337295,580,50.9,0.509,LIBERTY INDUSTRIAL FINISHING,1980,55 MOTOR PARKWAY,FARMINGDALE,NASSAU,NY,11735,2,Currently on the,40.73,-73.45,50.65,G,0,0.54,5.56,2.7,51461.1,11900000,16.29,0,reagan2,1,2,Manufacturing/Processing/Maintenance,0,PRP lead ,24,0,0,0,0,0,1,0,0,0,729,1381,650,507,17845,5675,0.11,53261,53261,26409.3,0.02,0.44,4.4,0.01,0.03,10.18,1
NYD000511451,580,50.9,0.509,"NEPERA CHEMICAL CO., INC.",1980,COUNTY RT 4,MAYBROOK,ORANGE,NY,12543,2,Currently on the,41.46,-74.24,39.87,G,0,0.02,0.26,0.11,52976,3815000,15.15,0,reagan2,1,2,Waste Management,0,PRP lead ,4,0,0,0,0,0,0,0,0,0,73,66,23,35,903,328,0.11,0,2919,20605,0.02,0.42,4.2,0.03,0.02,9.93,0
NYD002232957,580,50.9,0.509,"ROBINTECH, INC./NATIONAL PIPE CO.",1980,3421 OLD VESTAL ROAD,TOWN OF VESTA,BROOME,NY,13850,2,Currently on the,42.1,-75.99,30.75,G,0,0.11,1.27,0.76,40214,3036924,14.93,0,reagan2,1,2,Waste Management,0,PRP lead ,9,3,0,0,0,0,0,0,0,0,1446,850,471,498,15283,11961,0.18,65964,68196,22639.5,0.01,0.4,4,0.02,0.01,10.03,0.97
NYD002920312,580,50.9,0.509,HOOKER CHEMICAL & PLASTICS CORP./RUCO POLYM,1980,NEW SOUTH ROAD,HICKSVILLE,NASSAU,NY,11801,2,Currently on the,40.76,-73.5,41.6,G,0,0.17,2.57,1.34,53105,3800000,15.15,0,reagan2,1,2,Manufacturing/Processing/Maintenance,0,PRP lead ,3,1,0,0,0,0,1,0,0,0,22,716,375,354,11015,2778,0.09,29265,29265,25669.2,0.02,0.47,4.7,0,0.02,10.15,1
NYD980509376,580,50.9,0.509,VOLNEY MUNICIPAL LANDFILL,1980,SILK ROAD,TOWN OF VOLNE,OSWEGO,NY,13069,2,Currently on the,43.36,-76.38,32.89,G,0,0.04,0.29,0.08,32776,13567000,16.42,0,reagan2,1,2,Waste Management,0,PRP lead ,61,59,95,0,0,0,0,0,0,0,9,6,253,128,1594,221,0.04,0,5358,18540,0.07,0.34,3.4,0,0,9.83,0
NYD980535124,474,50.9,0.509,MALTA ROCKET FUEL AREA,1980,PLAINS RD,MALTA,SARATOGA,NY,12020,2,Currently on the,42.96,-73.76,33.62,G,0,0.04,0.61,0.15,39102,269900,12.51,0,reagan2,1,2,Other,0,EPA lead ,8,0,0,0,0,0,0,0,0,0,7,46,94,71,1357,283,0.06,0,4744,17523,0.03,0.35,3.5,0,0.01,9.77,0
NYD980763841,47,50.9,0.509,HUDSON RIVER PCBS,1980,NO STREET APPLICABLE,HUDSON RIVER,WASHINGTON,NY,12801,2,Currently on the,43.11,-73.58,54.66,G,1,0.12,0.52,0,11317.8,460000000,19.95,0,reagan2,1,2,Manufacturing/Processing/Maintenance,0,EPA lead ,8,0,0,0,0,0,1,0,0,0,8,34,237,151,2698,603,0.07,0,9028,15529.67,0.04,0.37,3.7,0,0,9.65,0
NYD980780746,580,50.9,0.509,ENDICOTT VILLAGE WELL FIELD,1980,S. GRIPPEN AVENUE,VILLAGE OF EN,BROOME,NY,13760,2,Currently on the,42.09,-76.09,35.57,G,0,0.11,0.98,0.6,29922.75,16900000,16.64,0,reagan2,1,2,Other,0,EPA lead ,8,0,6,0,0,0,0,0,0,0,234,170,268,250,7424,2340,0.11,20492,22050,17337.67,0.02,0.44,4.4,0.01,0.01,9.76,0.93
NYD981486954,474,50.9,0.509,ROWE INDUSTRIES GROUND WATER CONTAMINATION,1980,SAG HARBOR-BRIDGEHAMPTON TURNPIKE,NOYACK/SAG HA,SUFFOLK,NY,11963,2,Currently on the,40.98,-72.3,31.94,G,0,0.05,1.38,0.85,41179,6187000,15.64,0,reagan2,1,2,Other,0,EPA lead ,2,0,0,0,0,0,0,0,0,0,324,101,106,87,2018,1172,0.21,0,5661,17825,0.03,0.56,5.6,0.06,0.02,9.79,0
NYD000514257,482,50.9,0.509,NIAGARA COUNTY REFUSE,1980,WITMER RD,WHEATFIELD,NIAGARA,NY,14150,2,Deleted from the,43.06,-78.91,41,G,0,0.03,0,0,7279.8,20151300,16.82,0,reagan1,1,2,Waste Management,0,PRP lead ,12,0,0,0,0,0,0,0,0,0,0,31,119,66,1869,212,0.04,5896,5896,16399,0.03,0.35,3.5,0,0.01,9.7,1
NYD000831644,478,50.9,0.509,HOOKER (HYDE PARK),1980,HYDE PARK BLVD,NIAGARA FALLS,NIAGARA,NY,14304,2,Deleted from the,43.13,-79.04,41,G,0,0.14,0.58,0,13639.75,13739407,16.44,0,reagan1,1,2,Waste Management,1,PRP lead ,,,,0,0,0,0,0,0,0,3788,178,379,417,5473,1023,0.06,18541,18541,16519.67,0.04,0.35,3.5,0.2,0.01,9.71,1
NYD010959757,479,50.9,0.509,MARATHON BATTERY CORP.,1980,KEMBLE AVENUE,COLD SPRINGS,PUTNAM,NY,10516,2,Deleted from the,41.42,-73.95,41,G,0,0.06,0.26,0,20912.67,48499500,17.7,0,reagan1,1,2,Manufacturing/Processing/Maintenance,0,PRP lead ,17,12,4,0,0,0,1,0,0,0,545,331,100,117,2632,2051,0.15,0,13987,20912.67,0.02,0.33,3.3,0.04,0.02,9.95,0
NYD048148175,426,50.9,0.509,"MERCURY REFINING, INC.",1980,RAILROAD AVE,COLONIE,ALBANY,NY,12205,2,Currently on the,42.69,-73.8,44.58,G,0,0.08,0.56,0,10654.17,11080000,16.22,0,reagan1,1,2,Recycling,0,PRP lead ,388,0,0,0,0,0,0,0,0,0,870,240,446,191,7445,2745,0.11,25103,25103,16308.33,0.03,0.41,4.1,0.03,0.01,9.7,1
NYD073675514,426,50.9,0.509,"FACET ENTERPRISES, INC.",1980,RTE 14,ELMIRA,CHEMUNG,NY,14903,2,Currently on the,42.13,-76.83,46.67,G,0,0.2,0.9,0,16715,134849,11.81,0,reagan1,1,2,Waste Management,0,PRP lead ,2,0,0,0,0,0,0,0,0,0,235,111,473,405,9748,3013,0.11,22889,27703,16715,0.03,0.46,4.6,0.01,0,9.72,0.83
NYD980506810,477,50.9,0.509,HOOKER (102ND STREET),1980,102 ST,NIAGARA FALLS,NIAGARA,NY,14304,2,Deleted from the,43.07,-78.94,41,G,0,0.04,0.27,0,6650.88,6180000,15.64,0,reagan1,1,2,Waste Management,0,PRP lead ,3,0,3,0,0,0,0,0,0,0,53,35,91,71,1647,430,0.1,4495,4495,18207,0.04,0.46,4.6,0.01,0.01,9.81,1
NYD980593099,426,50.9,0.509,FULTON TERMINALS,1980,RTE 57,FULTON,OSWEGO,NY,13069,2,Currently on the,43.36,-76.43,36.5,G,0,0.14,0.28,0,17612.5,1847000,14.43,0,reagan1,1,2,Waste Management,0,EPA lead ,51,44,0,0,0,0,0,0,0,0,28,45,500,316,3529,492,0.04,0,11699,17612.5,0.07,0.34,3.4,0,0,9.78,0
NYD980650667,426,50.9,0.509,KENTUCKY AVENUE WELL FIELD,1980,KENTUCKY AVE,HORSEHEADS,CHEMUNG,NY,14845,2,Currently on the,42.15,-76.83,39.65,G,0,0.17,0.8,0,16066.8,1,0,0,reagan1,1,2,Other,1,EPA lead ,10,0,5,0,0,0,0,0,0,0,160,78,361,296,7288,1452,0.07,16476,20149,16066.8,0.03,0.43,4.3,0.01,0,9.68,0.82
NYD980651087,426,50.9,0.509,HOOKER (S AREA),1980,BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14303,2,Currently on the,43.08,-79.01,51.62,G,0,0.13,0.79,0,14074.25,67000000,18.02,0,reagan1,1,2,Waste Management,0,EPA lead ,2,0,0,0,0,0,0,0,0,0,507,54,189,98,2220,239,0.03,6852,6852,17099,0.04,0.36,3.6,0.07,0.01,9.75,1
NYD980654206,426,50.9,0.509,PORT WASHINGTON LANDFILL,1980,WEST SHORE RD,PORT WASHINGT,NASSAU,NY,11050,2,Currently on the,40.82,-73.67,45.46,G,0,0.06,1.08,0.01,39565.5,7461000,15.83,0,reagan1,1,2,Waste Management,0,EPA lead ,9,0,13,0,0,0,0,0,0,0,619,791,177,206,6305,7319,0.31,23895,23895,40579.67,0.02,0.57,5.7,0.03,0.03,10.61,1
OH6890008976,379,58.1,0.581,FEED MATERIALS PRODUCTION CENTER (USDOE),1980,2 MI W OF JUNCTION RT 128 & RT 12,FERNALD,"HAMILTON, BUTLER",OH,45030,5,Currently on the,39.3,-84.69,57.56,F,0,0.07,0.86,0.21,37561.67,1476000000,21.11,1,bush_father,0,5,Department of Energy,1,PRP lead ,,,,0,0,0,0,0,0,1,11,24,225,84,2550,421,0.05,1215,9025,20611,0.03,0.33,3.3,0,0,9.93,0.13
OH6890008984,379,58.1,0.581,MOUND PLANT (USDOE),1980,MOUND RD,MIAMISBURG,MONTGOMERY,OH,45342,5,Currently on the,39.63,-84.29,34.61,F,0,0.09,0.81,0.38,28493.33,55000,10.92,1,bush_father,0,5,Department of Energy,1,PRP lead ,,,,0,0,0,0,0,0,1,12,23,138,66,1327,146,0.03,2456,4445,19362,0.05,0.33,3.3,0,0.01,9.87,0.55
OH7571724312,331,58.1,0.581,WRIGHT-PATTERSON AIR FORCE BASE,1980,ST RTE 444,DAYTON,"GREENE, MONTGOME",OH,45324,5,Currently on the,39.81,-84.07,57.85,F,0,0.04,0.15,0.04,29055,28940000,17.18,1,bush_father,0,5,US Air Force,1,PRP lead ,,,,0,0,0,0,1,0,0,495,95,18,57,1001,764,0.19,4050,4050,19492,0.02,0.44,4.4,0.12,0.02,9.88,1
OHD980610042,661,58.1,0.581,REILLY TAR & CHEMICAL CORP. (DOVER PLANT),1990,THIRD ST,DOVER,TUSCARAWAS,OH,44622,5,Currently on the,40.52,-81.48,31.38,G,0,0.17,1.42,0.88,25942.8,2810300,14.85,0,bush_father,0,5,Manufacturing/Processing/Maintenance,1,EPA lead ,6,0,0,0,0,0,1,0,0,0,234,65,458,359,11239,659,0.03,0,23377,25942.8,0.03,0.51,5.1,0.01,0,10.16,0
OHD000377911,580,58.1,0.581,INDUSTRIAL EXCESS LANDFILL,1980,4MI S INTER 619 & CLEVELAND AVENU,UNIONTOWN,STARK,OH,44685,5,Currently on the,40.97,-81.4,51.13,G,0,0.04,0.57,0.19,37699,19644000,16.79,0,reagan2,0,5,Waste Management,0,EPA lead ,25,14,8,0,0,0,0,0,0,0,73,101,486,298,8577,2179,0.09,11150,23749,23135,0.03,0.45,4.5,0,0,10.05,0.47
OHD000382663,47,58.1,0.581,POWELL ROAD LANDFILL,1980,SO SIDE OF POWELL RD 1MI W 202,DAYTON,MONTGOMERY,OH,45424,5,Currently on the,39.83,-84.16,31.62,G,0,0.14,0.56,0,12648.6,303000000,19.53,0,reagan2,0,5,Waste Management,0,EPA lead ,77,0,0,0,0,0,0,0,0,0,983,268,504,225,5190,672,0.02,29217,31131,10648.6,0.02,0.19,1.9,0.03,0.01,9.27,0.94
OHD004379970,474,58.1,0.581,ORMET CORP.,1980,ST RTE #7,HANNIBAL,MONROE,OH,43946,5,Currently on the,39.71,-80.84,46.44,G,0,0.16,0.91,0.45,23260,20510000,16.84,0,reagan2,0,5,Manufacturing/Processing/Maintenance,0,EPA lead ,,,,0,0,0,1,0,0,0,4,64,317,158,3895,724,0.06,0,12707,17843.33,0.04,0.36,3.6,0,0.01,9.79,0
OHD018392928,47,58.1,0.581,"UNITED SCRAP LEAD CO., INC.",1980,1425 S DIXIE HWY PO BOX 25,TROY,MIAMI,OH,45373,5,Currently on the,40.01,-84.2,58.15,G,0,0.1,0.74,0,19480.5,3800000,15.15,0,reagan2,0,5,Recycling,0,EPA lead ,67,7,0,0,0,0,0,0,0,0,565,120,367,274,8278,2174,0.09,0,25552,19480.5,0.03,0.41,4.1,0.02,0,9.88,0
OHD071650592,47,58.1,0.581,SOUTH POINT PLANT,1980,OLD RTE 52 1MILE SOUTH OF OHIO RI,SOUTH POINT,LAWRENCE,OH,45680,5,Currently on the,38.44,-82.59,46.33,G,0,0.14,0.48,0,10908.5,16031900,16.59,0,reagan2,0,5,Manufacturing/Processing/Maintenance,0,EPA lead ,25,21,0,0,0,0,1,0,0,0,616,116,385,130,3382,405,0.02,13599,20896,9658.5,0.02,0.18,1.8,0.03,0.01,9.18,0.65
OHD093895787,580,58.1,0.581,SANITARY LANDFILL CO. (INDUSTRIAL WASTE DIS,1980,1855 CARDINGTON ROAD,DAYTON,MONTGOMERY,OH,45409,5,Currently on the,39.72,-84.2,35.57,G,0,0.13,1.48,0.93,32463.5,13500000,16.42,0,reagan2,0,5,Waste Management,0,EPA lead ,106,11,0,0,0,0,0,0,0,0,3291,143,430,309,4696,2292,0.13,18110,18110,16333.14,0.04,0.39,3.9,0.18,0.01,9.7,1
OHD980794606,580,58.1,0.581,VAN DALE JUNKYARD,1980,GOOSE RUN RD,MARIETTA,WASHINGTON,OH,45750,5,Currently on the,39.43,-81.4,33.03,G,0,0.09,0.88,0.43,27202,364150,12.81,0,reagan2,0,5,Waste Management,0,EPA lead ,31,18,0,0,0,0,0,0,0,0,36,68,257,119,4282,998,0.08,0,12167,16858.67,0.03,0.43,4.3,0,0.01,9.73,0
