site_id,SITE_NAME,ADDRESS,CITY,COUNTY,STATE,ZIP_CODE,REGION,NPL_STATUS,LATITUDE,LONGITUDE,SITE_SCORE,FEDERAL,final_date,completion_date,deletion_date,NPL_STAT
NJD981490261,HIGGINS FARM,ROUTE 518,FRANKLIN TOWN,SOMERSET,NJ,8540,2,Currently on the,40.40638,-74.60278,30.47,G,3/31/1989,9/25/1998,,completed
NJD981557879,CORNELL DUBILIER ELECTRONICS INC.,333 HAMILTON BLVD,SOUTH PLAINFI,MIDDLESEX,NJ,7080,2,Currently on the,40.57638,-74.41416,50.27,G,7/28/1998,10/10/2050,,
NJD981558430,ATLANTIC RESOURCES,120 HORSESHOE ROAD,SAYREVILLE,MIDDLESEX,NJ,8872,2,Currently on the,40.48611,-74.31944,50,G,9/5/2002,10/10/2050,,
NJD986570992,FRANKLIN BURN,SIX LOCATIONS NEAR MARSHALL MILL ROAD,FRANKLIN TOWN,GLOUCESTER,NJ,8322,2,Currently on the,39.59444,-75.025,40.67,G,6/17/1996,7/18/2003,,completed
NJD986620995,WELSBACH & GENERAL GAS MANTLE (CAMDEN RADIA,5 AREAS IN CAMDEN AND GLOUCESTER CITY,CAMDEN AND GL,CAMDEN,NJ,8030,2,Currently on the,39.91972,-75.12194,41.46,G,6/17/1996,10/10/2050,,
NJD986643153,ZSCHIEGNER REFINING,1442 MAXIM-SOUTHARD ROAD,HOWELL TOWNSH,MONMOUTH,NJ,7731,2,Currently on the,40.14583,-74.2,50,G,3/6/1998,10/10/2050,,
NJN000204492,CROWN VANTAGE LANDFILL,ADJ. TO DELAWARE RIVER 1/2 MI. SOUTH OF,ALEXANDRIA TO,HUNTERDON,NJ,8848,2,Currently on the,40.55202,-75.07891,,G,2/11/1991,9/10/2013,8/28/2015,completed
NJN000206276,RARITAN BAY SLAG,BAYVIEW DRIVE,OLD BRIDGE TW,MIDDLESEX,NJ,8879,2,Currently on the,40.464589,-74.258017,50,G,11/4/2009,10/10/2050,,
NJN000206317,GARFIELD GROUND WATER CONTAMINATION,WILLARD STREET AND PIERRE AVENUE,GARFIELD,BERGEN,NJ,7026,2,Currently on the,40.871857,-74.106431,,G,9/16/2011,10/10/2050,,
NJN000206345,MANSFIELD TRAIL DUMP,INTERSECTION OF BROOKWOOD AND ROSS ROADS,BYRAM,SUSSEX,NJ,7874,2,Currently on the,40.928889,-74.699446,50,G,3/10/2011,10/10/2050,,
NJSFN0204232,RIVERSIDE INDUSTRIAL PARK,29 RIVERSIDE AVENUE,NEWARK,ESSEX,NJ,7104,2,Currently on the,40.767815,-74.158501,50,G,5/24/2013,10/10/2050,,
NJSFN0204241,WHITE SWAN LAUNDRY AND CLEANER INC.,1322 SEA GIRT AVE,WALL TWP,MONMOUTH,NJ,7719,2,Currently on the,40.13544,-74.06313,41.63,G,9/23/2004,10/10/2050,,
NJSFN0204260,WOODBROOK ROAD DUMP,FOOT OF WOODBROOK ROAD (SOUTH END),SOUTH PLAINFI,MIDDLESEX,NJ,8820,2,Currently on the,40.56156,-74.40291,50,G,4/30/2003,10/10/2050,,
NM0000605386,MCGAFFEY AND MAIN GROUNDWATER PLUME,INTERSECTION OF SOUTH MAIN MCGAFFEY,ROSWELL,CHAVES,NM,88201,6,Currently on the,33.37979,-104.51872,50,G,9/5/2002,10/10/2050,,
NM0002271286,GRIGGS & WALNUT GROUND WATER PLUME,153 NORTH COTTONWOOD ST.,LAS CRUCES,DONA ANA,NM,88004,6,Currently on the,32.31555,-106.76,50,G,6/14/2001,7/20/2012,,completed
NM0007271768,GRANTS CHLORINATED SOLVENTS,JEFFERSON AND NORTH FIRST STREETS,GRANTS,CIBOLA,NM,,6,Currently on the,35.15577,-107.84388,50,G,7/22/2004,9/11/2012,,completed
NMD001829506,EAGLE PICHER CAREFREE BATTERY,EXIT 152 I-25,SOCORRO,SOCORRO,NM,87801,6,Currently on the,34.099722,-106.906389,50,G,9/19/2007,10/10/2050,,
NMD002899094,CHEVRON QUESTA MINE,NM HIGHWAY 38 RED RIVER CANYON,QUESTA,TAOS,NM,87556,6,Currently on the,36.69833,-105.505,50,G,9/16/2011,10/10/2050,,
NMD007860935,HOMESTAKE MINING CO.,HWY 53,MILAN,CIBOLA,NM,87020,6,Currently on the,35.24333,-107.8633,34.21,G,9/8/1983,9/20/1996,,completed
NMD030443303,UNITED NUCLEAR CORP.,HWY 566 21 MI NE OF GALLUP,CHURCH ROCK,MCKINLEY,NM,87311,6,Currently on the,35.64333,-108.5,30.36,G,9/8/1983,9/29/1998,,completed
NMD043158591,AT & SF (CLOVIS),SEC 18 & 19 T2N R36E,CLOVIS,CURRY,NM,88101,6,Deleted from the,34.37833,-103.2117,,G,7/13/1983,9/20/2000,3/17/2003,completed
NMD097960272,CAL WEST METALS (USSBA),I-25 & US60 & 85 W FRONTAGE,LEMITAR,SOCORRO,NM,87823,6,Deleted from the,34.16333,-106.9201,,F,3/13/1989,9/28/1995,12/20/1996,completed
NMD980622773,PREWITT ABANDONED REFINERY,US HWY 66,PREWITT,MCKINLEY,NM,87045,6,Currently on the,35.3596,-108.0348,44.24,G,8/30/1990,8/22/1996,,completed
NMD980622864,AT&SF (ALBUQUERQUE),"3300 2ND STREET , SW",ALBUQUERQUE,BERNALILLO,NM,87102,6,Currently on the,35.03333,-106.65527,50,G,12/16/1994,2/10/2011,,completed
NMD980745558,SOUTH VALLEY,BROADWAY & WOODWARD,ALBUQUERQUE,BERNALILLO,NM,87105,6,Currently on the,35.0441,-106.6411,,G,9/8/1983,9/30/1996,,completed
NMD980749378,CIMARRON MINING CORP.,EAST OF HWY 380,CARRIZOZO,LINCOLN,NM,88301,6,Currently on the,33.64346,-105.8647,38.93,G,10/4/1989,9/24/1992,,completed
NMD980749980,PAGANO SALVAGE,UNKNOWN,LOS LUNAS,VALENCIA,NM,87031,6,Deleted from the,34.7896,-106.7205,,G,10/4/1989,9/12/1991,10/14/1992,completed
NMD980750020,LEE ACRES LANDFILL (USDOI),NEAR FARMINGTON,FARMINGTON,SAN JUAN,NM,87413,6,Currently on the,36.7111,-108.0921,39.37,F,8/30/1990,8/11/2005,,completed
NMD981155930,CLEVELAND MILL,"FOREST ROUTE 804, 1.5 MI",SILVER CITY,GRANT,NM,88062,6,Deleted from the,32.8626,-108.2558,,G,3/31/1989,9/23/1999,7/23/2001,completed
NMD986668911,FRUIT AVENUE PLUME,NEAR INTERSECTION OF EDITH AND GRAND AVE,ALBUQUERQUE,BERNALILLO,NM,87102,6,Currently on the,35.08644,-106.64061,50,G,10/22/1999,12/5/2006,,completed
NMD986670156,NORTH RAILROAD AVENUE PLUME,162 NORTH RAILROAD AVENUE,ESPANOLA,RIO ARRIBA,NM,87532,6,Currently on the,35.9914,-106.08138,50,G,1/19/1999,6/30/2008,,completed
NMN000607033,JACKPILE-PAGUATE URANIUM MINE,"SR279 NEAR PAGUATE, LAGUNA PUEBLO",LAGUNA PUEBLO,CIBOLA,NM,87040,6,Currently on the,35.133612,-107.330557,50,G,12/12/2013,10/10/2050,,
NVD980813646,CARSON RIVER MERCURY SITE,DEER RUN RD TO DAYTON IN RIV,DAYTON,LYON,NV,89401,9,Currently on the,39.23195,-119.5892,39.07,G,8/30/1990,10/10/2050,,
NY0000110247,FULTON AVENUE,150 FULTON AVENUE,NORTH HEMPSTE,NASSAU,NY,11040,2,Currently on the,40.73733,-73.65784,33.08,G,3/6/1998,10/10/2050,,
NY0001095363,NEW CASSEL/HICKSVILLE GROUND WATER CONTAMIN,SOUTHERN END OF IRIS PLACE,NEW CASSEL/HI,NASSAU,NY,11590,2,Currently on the,40.75735,-73.56298,50,G,9/16/2011,10/10/2050,,
NY0001233634,LITTLE VALLEY,"INTERSECT OF RTES 242, 353, AND BAKER RD",LITTLE VALLEY,CATTARAUGUS,NY,14755,2,Currently on the,42.23666,-78.76694,,G,6/17/1996,9/29/2006,,completed
NY0002318889,SMITHTOWN GROUND WATER CONTAMINATION,"ST. JAMES, NISSEQUOGUE & HEAD OF HARBOR",SMITHTOWN,SUFFOLK,NY,11780,2,Currently on the,40.8878,-73.17477,50,G,1/19/1999,9/29/2006,,completed
NY0002455756,CONSOLIDATED IRON AND METAL,EAST END OF WASHINGTON STREET,NEWBURGH,ORANGE,NY,12550,2,Currently on the,41.49802,-74.00563,,G,6/21/2001,9/2/2010,12/3/2014,completed
NY0213820830,SENECA ARMY DEPOT,FAYETTE RD,ROMULUS,SENECA,NY,14541,2,Currently on the,42.75,-76.85445,35.52,F,8/30/1990,10/10/2050,,
NY4571924451,GRIFFISS AIR FORCE BASE (11 AREAS),GRIFFISS AIR FORCE BASE,ROME,ONEIDA,NY,13440,2,Currently on the,43.23333,-75.41666,34.2,F,7/22/1987,10/10/2050,,
NY4571924774,PLATTSBURGH AIR FORCE BASE,PLATTSBURGH AFB,PLATTSBURGH,CLINTON,NY,12901,2,Currently on the,44.6575,-73.46471,30.34,F,11/21/1989,10/10/2050,,
NY7890008975,BROOKHAVEN NATIONAL LABORATORY (USDOE),53 BELL AVE,UPTON,SUFFOLK,NY,11961,2,Currently on the,40.86,-72.86958,39.92,F,11/21/1989,10/10/2050,,
NYD000337295,LIBERTY INDUSTRIAL FINISHING,55 MOTOR PARKWAY,FARMINGDALE,NASSAU,NY,11735,2,Currently on the,40.72625,-73.44888,50.65,G,6/10/1986,9/28/2012,,completed
NYD000511360,SYOSSET LANDFILL,150 MILLER PLACE,OYSTER BAY,NASSAU,NY,11791,2,Deleted from the,40.79888,-73.50971,,G,7/24/1983,9/18/1998,4/28/2005,completed
NYD000511451,"NEPERA CHEMICAL CO., INC.",COUNTY RT 4,MAYBROOK,ORANGE,NY,12543,2,Currently on the,41.4643,-74.2447,39.87,G,6/10/1986,9/27/2013,,completed
NYD000511493,RAMAPO LANDFILL,RTE 59,RAMAPO,ROCKLAND,NY,10974,2,Currently on the,41.14,-74.16138,44.73,G,9/8/1983,9/29/1997,,completed
NYD000511576,CLOTHIER DISPOSAL,SOUTH GRANBY ROAD COUNTY ROAD 55,TOWN OF GRANB,OSWEGO,NY,13069,2,Deleted from the,43.24721,-76.41278,,G,6/10/1986,2/2/1993,2/8/1996,completed
NYD000511659,POLLUTION ABATEMENT SERVICES,55 SENECA ST,OSWEGO,OSWEGO,NY,13126,2,Currently on the,43.47,-76.48333,,G,9/8/1983,9/30/1997,,completed
NYD000511733,YORK OIL CO.,N LAWRENCE RD,MOIRA,FRANKLIN,NY,12957,2,Currently on the,44.8225,-74.5751,47.7,G,9/8/1983,9/24/2002,,completed
NYD000511857,FMC CORP. (DUBLIN ROAD LANDFILL),DUBLIN ROAD,TOWN OF SHELB,ORLEANS,NY,14103,2,Currently on the,43.2172,-78.4417,32.9,G,6/10/1986,5/29/1997,,completed
NYD000512335,DEWEY LOEFFEL LANDFILL,MEAD ROAD,NASSAU,RENSSELAER,NY,12123,2,Currently on the,42.560957,-73.560496,50,G,3/10/2011,10/10/2050,,
NYD000512459,"MATTIACE PETROCHEMICAL CO., INC.",GARVIES POINT ROAD,GLEN COVE,NASSAU,NY,11542,2,Currently on the,40.8608,-73.6432,31.9,G,3/31/1989,6/30/2000,,completed
NYD000514257,NIAGARA COUNTY REFUSE,WITMER RD,WHEATFIELD,NIAGARA,NY,14150,2,Deleted from the,43.06055,-78.90611,,G,7/14/1983,6/30/2000,7/30/2004,completed
NYD000606947,LOVE CANAL,E OF 97TH ST/W OF 99TH ST,NIAGARA FALLS,NIAGARA,NY,14304,2,Deleted from the,43.07971,-78.94945,,G,7/12/1983,9/29/1999,9/30/2004,completed
NYD000813428,"JONES CHEMICALS, INC.",100 SUNNY SOL BLVD,CALEDONIA,LIVINGSTON,NY,14423,2,Currently on the,42.97653,-77.84556,33.62,G,2/21/1990,9/26/2006,,completed
NYD000831644,HOOKER (HYDE PARK),HYDE PARK BLVD,NIAGARA FALLS,NIAGARA,NY,14304,2,Deleted from the,43.13111,-79.03666,,G,7/18/1983,7/18/2003,10/23/2013,completed
NYD001344456,JACKSON STEEL,435 FIRST STREET,MINEOLA/NORTH,NASSAU,NY,11501,2,Currently on the,40.7388,-73.65269,50,G,2/4/2000,8/30/2007,,completed
NYD001485226,ANCHOR CHEMICALS,500 WEST JOHN STREET,HICKSVILLE,NASSAU,NY,11801,2,Deleted from the,40.76638,-73.54638,,G,6/10/1986,10/1/1996,9/30/1999,completed
NYD001533165,"SMS INSTRUMENTS, INC.",120 MARCUS BLVD,DEER PARK,SUFFOLK,NY,11729,2,Deleted from the,40.76,-73.31849,,G,6/10/1986,1/31/1996,9/13/2010,completed
NYD001667872,"RADIUM CHEMICAL CO., INC.",66-06 27TH STREET,QUEENS,QUEENS,NY,11377,2,Deleted from the,40.76,-73.9025,,G,11/21/1989,9/21/1994,3/24/1995,completed
NYD002041531,"LAWRENCE AVIATION INDUSTRIES, INC.",SHEEP PASTURE ROAD,PORT JEFFERSO,SUFFOLK,NY,11776,2,Currently on the,40.92813,-73.06919,50,G,2/4/2000,8/1/2014,,completed
NYD002044584,CLAREMONT POLYCHEMICAL,501 WINDING ROAD,OLD BETHPAGE,NASSAU,NY,11804,2,Currently on the,40.7576,-73.4432,31.62,G,6/10/1986,9/16/2003,,completed
NYD002050110,GENZALE PLATING CO.,288 NEW HYDE PARK ROAD,FRANKLIN SQUA,NASSAU,NY,11010,2,Currently on the,40.7153,-73.6777,33.79,G,7/22/1987,9/30/2005,,completed
NYD002059517,"TRONIC PLATING CO., INC.",168 CENTRAL AVENUE,FARMINGDALE,SUFFOLK,NY,11735,2,Deleted from the,40.7538,-73.4077,,G,6/10/1986,9/27/1993,10/15/2001,completed
NYD002066330,AMERICAN THERMOSTAT CO.,RTE 23 B,SOUTH CAIRO,GREENE,NY,12482,2,Currently on the,42.26693,-73.94111,33.61,G,9/8/1983,9/25/1998,,completed
NYD002232957,"ROBINTECH, INC./NATIONAL PIPE CO.",3421 OLD VESTAL ROAD,TOWN OF VESTA,BROOME,NY,13850,2,Currently on the,42.1049,-75.9922,30.75,G,6/10/1986,9/27/2001,,completed
NYD002920312,HOOKER CHEMICAL & PLASTICS CORP./RUCO POLYM,NEW SOUTH ROAD,HICKSVILLE,NASSAU,NY,11801,2,Currently on the,40.7575,-73.50416,41.6,G,6/10/1986,7/1/2015,,completed
NYD010959757,MARATHON BATTERY CORP.,KEMBLE AVENUE,COLD SPRINGS,PUTNAM,NY,10516,2,Deleted from the,41.41611,-73.95471,,G,7/17/1983,9/28/1995,10/18/1996,completed
NYD010968014,CARROLL & DUBIES SEWAGE DISPOSAL,CANAL STREET,PORT JERVIS,ORANGE,NY,12771,2,Currently on the,41.3942,-74.6681,33.74,G,2/21/1990,3/20/2000,,completed
NYD013468939,LUDLOW SAND & GRAVEL,HOLMAN CITY RD,CLAYVILLE,ONEIDA,NY,13322,2,Deleted from the,42.95916,-75.22638,,G,12/25/1982,9/28/2007,12/2/2013,completed
NYD047650197,STANTON CLEANERS AREA GROUND WATER CONTAMIN,110 CUTTER MILL ROAD,GREAT NECK,NASSAU,NY,11021,2,Currently on the,40.78236,-73.73413,35.76,G,5/10/1999,12/11/2003,,completed
NYD048148175,"MERCURY REFINING, INC.",RAILROAD AVE,COLONIE,ALBANY,NY,12205,2,Currently on the,42.68971,-73.80416,44.58,G,9/8/1983,4/30/2015,,completed
NYD066813064,HOPEWELL PRECISION,15 RYAN RD,HOPEWELL JUNC,DUTCHESS,NY,125338323,2,Currently on the,41.6116,-73.78148,50,G,4/27/2005,10/10/2050,,
NYD067532580,DIAZ CHEMICAL,40 JACKSON ST. AREA A,HOLLEY,ORLEANS,NY,14470,2,Currently on the,43.22294,-78.02927,50,G,7/22/2004,10/10/2050,,
NYD072366453,"ACTION ANODIZING, PLATING, & POLISHING CORP",33 DIXON AVE.,COPIAGUE,SUFFOLK,NY,11701,2,Deleted from the,40.68443,-73.40611,,G,3/31/1989,6/30/1992,9/29/1995,completed
NYD073675514,"FACET ENTERPRISES, INC.",RTE 14,ELMIRA,CHEMUNG,NY,14903,2,Currently on the,42.1325,-76.82916,46.67,G,9/8/1983,6/30/2000,,completed
NYD075784165,KENMARK TEXTILE CORP.,921 CONKLIN ST (P.O. BOX 298),FARMINGDALE,SUFFOLK,NY,11735,2,Deleted from the,40.7384,-73.4264,,G,6/10/1986,3/30/1994,5/1/1995,completed
NYD091972554,GENERAL MOTORS (CENTRAL FOUNDRY DIVISION),ROOSEVELT TOURIN ROAD,MASSENA,ST. LAWRENCE,NY,13662,2,Currently on the,44.98388,-74.73278,40.71,G,9/21/1984,10/10/2050,,
NYD125499673,COMPUTER CIRCUITS,145 MARCUS BOULEVARD,HAUPPAUGE,SUFFOLK,NY,11788,2,Currently on the,40.81319,-73.24611,50,G,5/10/1999,12/23/2008,,completed
NYD980421176,SOLVENT SAVERS,UNION VALLEY RD,LINCKLAEN,CHENANGO,NY,13052,2,Currently on the,42.665,-75.87666,34.78,G,9/8/1983,10/10/2050,,
NYD980506679,WARWICK LANDFILL,PENALUNA RD/OLD TUXEDO/DUTCH H,WARWICK,ORANGE,NY,10990,2,Deleted from the,41.23888,-74.27,,G,3/31/1989,9/28/1998,7/6/2001,completed
NYD980506810,HOOKER (102ND STREET),102 ST,NIAGARA FALLS,NIAGARA,NY,14304,2,Deleted from the,43.07028,-78.94221,,G,7/19/1983,9/2/1999,8/5/2004,completed
NYD980506901,ISLIP MUNICIPAL SANITARY LANDFILL,BLYDENBURG RD/LG ISLAND MOTOR,ISLIP,SUFFOLK,NY,11751,2,Currently on the,40.8178,-73.1829,33.39,G,3/31/1989,4/8/1998,,completed
NYD980506927,JOHNSTOWN CITY LANDFILL,W FULTON S EXT,TOWN OF JOHNS,FULTON,NY,12095,2,Currently on the,43.04306,-74.39306,48.36,G,6/10/1986,9/29/1997,,completed
NYD980507495,PFOHL BROTHERS LANDFILL,PFOHL RD,CHEEKTOWAGA,ERIE,NY,14225,2,Deleted from the,42.94388,-78.7025,,G,12/24/1994,9/27/2002,9/22/2008,completed
NYD980507677,SIDNEY LANDFILL,RICHARDSON HILL RD,SIDNEY,DELAWARE,NY,13839,2,Currently on the,42.2577,-75.243,29.36,G,3/31/1989,9/24/2004,,completed
NYD980507693,BATAVIA LANDFILL,GALLOWAY & KELSEY RD,BATAVIA,GENESEE,NY,14020,2,Deleted from the,43.0197,-78.2561,,G,7/12/1983,7/10/2003,11/29/2005,completed
NYD980507735,RICHARDSON HILL ROAD LANDFILL/POND,RICHARDSON HILL RD,SIDNEY CENTER,DELAWARE,NY,13839,2,Currently on the,42.25278,-75.24916,34.86,G,7/22/1987,9/29/2008,,completed
NYD980509285,"TRI-CITIES BARREL CO., INC.",ADJ. TO ROUTE 7,PORT CRANE,BROOME,NY,13833,2,Currently on the,42.15805,-75.81193,44.06,G,10/4/1989,9/28/2011,,completed
NYD980509376,VOLNEY MUNICIPAL LANDFILL,SILK ROAD,TOWN OF VOLNE,OSWEGO,NY,13069,2,Currently on the,43.36055,-76.37916,32.89,G,6/10/1986,6/20/2002,,completed
NYD980528335,GE MOREAU,FT EDWARD & WM ST,SOUTH GLENS F,SARATOGA,NY,12803,2,Currently on the,43.28305,-73.62916,58.21,G,9/8/1983,3/31/1997,,completed
NYD980528475,CORTESE LANDFILL,SOUTH OF ROUTE 97,VIL OF NARROW,SULLIVAN,NY,12764,2,Currently on the,41.60056,-75.065,32.11,G,6/10/1986,9/25/2013,,completed
NYD980528657,OLEAN WELL FIELD,LAUREN ST,OLEAN,CATTARAUGUS,NY,14760,2,Currently on the,42.06943,-78.40471,44.46,G,9/8/1983,10/10/2050,,
NYD980530265,PETER COOPER,PALMER STREET,GOWANDA,CATTARAUGUS,NY,14070,2,Currently on the,42.45877,-78.92758,50,G,3/6/1998,9/17/2010,,completed
NYD980531727,OLD BETHPAGE LANDFILL,ROUND SWAMP RD,OYSTER BAY,NASSAU,NY,11804,2,Currently on the,40.75693,-73.44721,58.83,G,9/8/1983,10/1/1993,,completed
NYD980534556,JONES SANITATION,CARDINAL RD,HYDE PARK,DUTCHESS,NY,12538,2,Deleted from the,41.795,-73.902,,G,7/22/1987,12/6/2001,9/23/2005,completed
NYD980535124,MALTA ROCKET FUEL AREA,PLAINS RD,MALTA,SARATOGA,NY,12020,2,Currently on the,42.96388,-73.75833,33.62,G,7/22/1987,9/23/1999,,completed
NYD980535165,SARNEY FARM,BENSON HILL RD,AMENIA,DUTCHESS,NY,12501,2,Currently on the,41.75555,-73.56138,33.2,G,6/10/1986,9/27/2001,,completed
NYD980535181,"SEALAND RESTORATION, INC.",PRAY RD,LISBON,ST. LAWRENCE,NY,13669,2,Currently on the,44.70361,-75.36153,29.36,G,8/30/1990,10/17/2005,,completed
NYD980535215,SINCLAIR REFINERY,S BROOKLYN AVE,WELLSVILLE,ALLEGANY,NY,14895,2,Currently on the,42.1088,-77.9416,53.9,G,9/8/1983,9/5/2012,,completed
NYD980535652,APPLIED ENVIRONMENTAL SERVICES,ONE SHORE RD,GLENWOOD LAND,NASSAU,NY,11545,2,Currently on the,40.82305,-73.64669,41.15,G,6/10/1986,6/28/1996,,completed
NYD980592547,PETER COOPER CORPORATION (MARKHAMS),BENTLY ROAD,DAYTON,CATTARAUGUS,NY,14138,2,Deleted from the,42.39289,-79.01257,,G,2/10/2000,11/25/2008,9/20/2010,completed
NYD980593099,FULTON TERMINALS,RTE 57,FULTON,OSWEGO,NY,13069,2,Currently on the,43.3569,-76.4274,36.5,G,9/8/1983,9/27/1999,,completed
NYD980650667,KENTUCKY AVENUE WELL FIELD,KENTUCKY AVE,HORSEHEADS,CHEMUNG,NY,14845,2,Currently on the,42.14583,-76.82833,39.65,G,9/8/1983,10/10/2050,,
NYD980651087,HOOKER (S AREA),BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14303,2,Currently on the,43.0757,-79.0054,51.62,G,9/8/1983,9/18/2002,,completed
NYD980652259,WIDE BEACH DEVELOPMENT,WIDE BEACH RD,BRANT,ERIE,NY,14027,2,Deleted from the,42.58666,-79.12861,,G,7/12/1983,9/30/1992,8/30/1994,completed
NYD980652267,VESTAL WATER SUPPLY WELL 4-2,605 VESTAL PKWY,VESTAL,BROOME,NY,13850,2,Deleted from the,42.11028,-75.99721,,G,9/15/1983,9/30/1998,9/30/1999,completed
NYD980652275,BREWSTER WELL FIELD,MAIN ST /SE,PUTNAM COUNTY,PUTNAM,NY,10509,2,Currently on the,41.40166,-73.6,37.93,G,9/8/1983,4/11/1997,,completed
NYD980654206,PORT WASHINGTON LANDFILL,WEST SHORE RD,PORT WASHINGT,NASSAU,NY,11050,2,Currently on the,40.81805,-73.66666,45.46,G,9/8/1983,7/13/2000,,completed
NYD980664361,NIAGARA MOHAWK POWER CORP. (SARATOGA SPRING,EAST AVENUE & EXCELCIOR RD,SARATOGA SPRI,SARATOGA,NY,12866,2,Currently on the,43.09,-73.77611,35.48,G,2/21/1990,10/10/2050,,
NYD980753420,MACKENZIE CHEMICAL WORKS,1 CORDELLO AVENUE,CENTRAL ISLIP,SUFFOLK,NY,11722,2,Currently on the,40.78888,-73.20527,50,G,9/13/2001,10/3/2006,,completed
NYD980762520,NORTH SEA MUNICIPAL LANDFILL,MAJORS PATH,NORTH SEA,SUFFOLK,NY,11968,2,Deleted from the,40.92916,-72.40138,,G,6/10/1986,9/29/1994,9/27/2005,completed
NYD980763767,VESTAL WATER SUPPLY WELL 1-1,605 VESTAL PKWY,VESTAL,BROOME,NY,13850,2,Currently on the,42.0902,-76.0557,37.93,G,9/8/1983,9/11/2003,,completed
NYD980763841,HUDSON RIVER PCBS,NO STREET APPLICABLE,HUDSON RIVER,WASHINGTON,NY,12801,2,Currently on the,43.1102,-73.5765,54.66,G,9/21/1984,10/10/2050,,
NYD980768675,BEC TRUCKING,STEWART RD,VESTAL,BROOME,NY,13850,2,Deleted from the,42.09763,-75.99833,,G,6/10/1986,8/10/1992,10/14/1992,completed
NYD980768683,"BIOCLINICAL LABORATORIES, INC.",1585-I SMITHTOWN AVE,BOHEMIA,SUFFOLK,NY,11716,2,Deleted from the,40.78333,-73.11028,,G,3/31/1989,9/30/1992,9/9/1994,completed
NYD980768691,COLESVILLE MUNICIPAL LANDFILL,EAST WINDSOR RD,TOWN OF COLES,BROOME,NY,13813,2,Currently on the,42.16041,-75.58945,30.26,G,6/10/1986,9/22/2004,,completed
NYD980768717,"GOLDISC RECORDINGS, INC.",725 BROADWAY,HOLBROOK,SUFFOLK,NY,11741,2,Currently on the,40.7745,-73.0647,33.39,G,6/10/1986,9/30/1998,,completed
NYD980768774,PREFERRED PLATING CORP.,32 ALLEN BLVD,FARMINGDALE,SUFFOLK,NY,11735,2,Currently on the,40.7158,-73.4253,35.06,G,6/10/1986,9/30/1997,,completed
NYD980780670,BYRON BARREL & DRUM,TOWN LINE ROAD,BYRON TOWNSHI,GENESEE,NY,14422,2,Currently on the,43.1191,-78.1103,37.27,G,6/10/1986,9/24/2002,,completed
NYD980780746,ENDICOTT VILLAGE WELL FIELD,S. GRIPPEN AVENUE,VILLAGE OF EN,BROOME,NY,13760,2,Currently on the,42.08611,-76.08611,35.57,G,6/10/1986,9/26/1997,,completed
NYD980780779,HERTEL LANDFILL,RTE 44/55 BEDELL AVE & TUCKERS,PLATTEKILL,ULSTER,NY,12568,2,Currently on the,41.68806,-74.03888,33.62,G,6/10/1986,2/15/2005,,completed
NYD980780795,KATONAH MUNICIPAL WELL,JAY STREET,TOWN OF BEDFO,WESTCHESTER,NY,10536,2,Deleted from the,41.25916,-73.68291,,G,6/10/1986,7/7/1992,3/20/2000,completed
NYD980780878,SUFFERN VILLAGE WELL FIELD,NORTH END OF RAMAPO AVENUE,VILLAGE OF SU,ROCKLAND,NY,10901,2,Deleted from the,41.1162,-74.159,,G,6/10/1986,9/4/1992,5/28/1993,completed
NYD980785661,HAVILAND COMPLEX,ROUTE 9G & HAVILAND ROAD,TOWN OF HYDE,DUTCHESS,NY,12538,2,Currently on the,41.77111,-73.90806,33.62,G,6/10/1986,8/1/1997,,completed
NYD981184229,CIRCUITRON CORP.,82 MILBAR BOULEVARD,EAST FARMINGD,SUFFOLK,NY,11735,2,Currently on the,40.7495,-73.4195,54.27,G,3/31/1989,9/22/2000,,completed
NYD981486947,CONKLIN DUMPS,ROUTE 7,CONKLIN,BROOME,NY,13748,2,Deleted from the,42.05,-75.81805,,G,3/21/1989,9/13/1996,4/25/1997,completed
NYD981486954,ROWE INDUSTRIES GROUND WATER CONTAMINATION,SAG HARBOR-BRIDGEHAMPTON TURNPIKE,NOYACK/SAG HA,SUFFOLK,NY,11963,2,Currently on the,40.98278,-72.3,31.94,G,7/22/1987,2/25/2003,,completed
NYD981560915,HITEMAN LEATHER,173 SOUTH STREET,WEST WINFIELD,HERKIMER,NY,13491,2,Deleted from the,42.88333,-75.19583,,G,1/15/1999,9/30/2008,2/13/2012,completed
NYD981560923,FOREST GLEN MOBILE HOME SUBDIVISION,"LISA LANE, CARRIE DRIVE AND T. MARK DRV.",NIAGARA FALLS,NIAGARA,NY,14301,2,Currently on the,43.1127,-78.9995,,G,11/21/1989,9/30/2003,,completed
NYD981561954,C & J DISPOSAL LEASING CO. DUMP,ROUTE 12B,HAMILTON,MADISON,NY,13346,2,Deleted from the,42.8638,-75.5687,,G,3/24/1989,9/27/1993,9/20/1994,completed
NYD981566417,GCL TIE AND TREATING INC.,DELAWARE AVENUE,VILLAGE OF SI,DELAWARE,NY,13838,2,Currently on the,42.30055,-75.41333,48.54,G,5/31/1994,9/22/2004,,completed
NYD982272734,ROSEN BROTHERS SCRAP YARD/DUMP,PENDELTON ST.,CORTLAND,CORTLAND,NY,13045,2,Currently on the,42.59166,-76.17528,51.35,G,3/31/1989,9/11/2003,,completed
